score,axis1,group1,axis2,group2,subgroup,auroc,auprc,brier,cal_slope,cal_intercept,n,prevalence,auroc_ci_lo,auroc_ci_hi
qsofa,age_group,50-59,diag_type,Surgical,50-59 x Surgical,0.674757035837214,0.08337143875139927,0.045303334782039566,0.500236465289808,0.011630253571608191,942,0.04670912951167728,0.5886874518250382,0.7581807251153623
qsofa,age_group,40-49,diag_type,Cardiac,40-49 x Cardiac,0.7273526824978014,0.07682092530460301,0.037581001746148916,0.5096137671013999,0.001299758989603085,1576,0.03807106598984772,0.6702693646529133,0.7847317359532154
qsofa,age_group,40-49,diag_type,Medical,40-49 x Medical,0.7607949343912115,0.11194300380320135,0.04376081310136358,0.7539827248204926,-0.009609136002241607,6166,0.04703211157963023,0.7382190959009168,0.7856530306408929
qsofa,age_group,40-49,diag_type,Surgical,40-49 x Surgical,0.6855485232067511,0.10539177881046467,0.05294983850693519,0.7312360922169604,0.001594930791972149,419,0.057279236276849645,0.5834289151826331,0.7906045373263612
qsofa,age_group,30-39,diag_type,Cardiac,30-39 x Cardiac,0.7380415071529317,0.09117336580754914,0.044527659013959185,0.5898707851183793,0.001163111168222583,744,0.04704301075268817,0.6662447818353928,0.7977910143178827
qsofa,age_group,30-39,diag_type,Medical,30-39 x Medical,0.7398717978457707,0.08852122501736584,0.03927676972997941,0.6088969141597695,-0.005439734838444905,4084,0.04040156709108717,0.7034288142003714,0.7700265000001562
qsofa,age_group,30-39,diag_type,Surgical,30-39 x Surgical,0.7715765247410817,0.09993047136429992,0.041444743789631824,0.6843821849272604,-0.004397182030182752,248,0.04435483870967742,0.6494590336134454,0.870539040430791
apache2,race_cat,White,sex,Male,White x Male,0.8208265445246254,0.3550147189767081,0.06282198185413046,0.9687737941565846,0.001668492155948026,36757,0.08224283809886553,0.8132219073444537,0.8282734306849988
apache2,race_cat,White,sex,Female,White x Female,0.8237642760235561,0.3762363136387855,0.06483883916294811,1.0638092252692706,-0.002921308854101176,30296,0.08641404805914972,0.8146504082398933,0.8318744562020703
apache2,race_cat,Other,sex,Male,Other x Male,0.8416465047157297,0.3852901574648576,0.0569992374471626,0.9049575831679186,0.00299177997859168,3670,0.07602179836512261,0.8183853880915735,0.8644630365586945
apache2,race_cat,Other,sex,Female,Other x Female,0.8411561040845006,0.3988431722041953,0.05969992272183985,1.0477279733355893,-0.003751965791151224,2667,0.08098987626546682,0.814837086379204,0.8674218209445375
apache2,race_cat,Hispanic,sex,Male,Hispanic x Male,0.8350117612466922,0.3712130681080977,0.0694196257273381,1.1539242699067658,0.0016922429796623756,1927,0.09289050337311884,0.804842430907789,0.8640730191631574
apache2,race_cat,Hispanic,sex,Female,Hispanic x Female,0.8301801588701042,0.43628181699138036,0.06842662537621172,1.0978139022367956,0.005880294571978431,1638,0.09584859584859586,0.793764590550653,0.8657931906757581
apache2,race_cat,Black,sex,Male,Black x Male,0.8259813576165761,0.38091439835539076,0.0566971021704859,0.9447931570425195,-0.004210839814136669,4709,0.07581227436823104,0.80214097601434,0.8491761122148004
apache2,race_cat,Black,sex,Female,Black x Female,0.8283274287696565,0.36720005186286436,0.05884099726743359,0.8831736871671227,0.0030507422392120342,4545,0.07678767876787679,0.8034197399796645,0.8490486066860803
apache2,race_cat,Asian,sex,Male,Asian x Male,0.8106497827267789,0.31263108595103395,0.07768038342165333,0.8790142535079692,0.022852612972389802,582,0.09621993127147767,0.7497280701754386,0.8614235589400592
apache2,race_cat,Asian,sex,Female,Asian x Female,0.8512852296450939,0.32964002784418045,0.049409818752476055,0.8469687367073777,-0.002138013768513136,511,0.06262230919765166,0.7929057459677419,0.904495127688172
apache2,race_cat,White,age_group,60-69,White x 60-69,0.8154520424245274,0.3547294510015707,0.0629080781477392,0.9469807105224116,-0.00012587709415559645,15656,0.08194941236586613,0.8033627072983681,0.8273485414746957
apache2,race_cat,White,age_group,70-79,White x 70-79,0.7964225298108295,0.38500987843545753,0.0764476967115553,1.0045050010847214,-0.0010166237816871537,15941,0.10281663634652782,0.7859541375305286,0.8101564431901164
apache2,race_cat,White,age_group,18-29,White x 18-29,0.9150146764032073,0.43923612921894784,0.022890114412030774,0.9374001919983699,-0.012174646134734186,3006,0.031936127744510975,0.8838015010273159,0.9448005230066181
apache2,race_cat,White,age_group,80+,White x 80+,0.7630304677479346,0.37567733707412015,0.0985252046135697,1.1410992202792238,0.014511236861489057,11704,0.13080997949419002,0.7496243082938127,0.7772041328456994
apache2,race_cat,White,age_group,50-59,White x 50-59,0.8386843832849389,0.34692675818237567,0.04660779593441303,0.926330822663383,-0.0026645464231559585,11837,0.06015037593984962,0.8235659041905243,0.8541856059525287
apache2,race_cat,White,age_group,40-49,White x 40-49,0.8691792486401299,0.3249210468184804,0.03499968501264849,0.8703579865647082,-0.0035181726012404532,5621,0.04429816758583882,0.8469953993805288,0.8928473057229098
apache2,race_cat,White,age_group,30-39,White x 30-39,0.8727586306919541,0.37299669198210444,0.030278841986543233,1.0657414269095553,-0.006655937210024415,3289,0.03982973548190939,0.8372425746600195,0.907567772131833
apache2,race_cat,Other,age_group,60-69,Other x 60-69,0.7995995132648694,0.35887187722172004,0.07007675388491082,0.9150081849681042,0.007974752400749421,1339,0.09185959671396565,0.7531677582557023,0.8399665804953358
apache2,race_cat,Other,age_group,70-79,Other x 70-79,0.8122164126196384,0.3622115305205697,0.06767738834432348,0.7972409981843038,0.0028516417829737156,1189,0.08746846089150546,0.7677056315382809,0.8500147622259674
apache2,race_cat,Other,age_group,18-29,Other x 18-29,0.9553345388788427,0.4337829196561442,0.01964674074099522,0.8561066820976199,-0.013604735671858575,568,0.02640845070422535,0.913489495270301,0.9847090745878897
apache2,race_cat,Other,age_group,80+,Other x 80+,0.748376911056337,0.3950105243291137,0.10151677882875072,1.0655982727032831,0.02180472551176879,726,0.13636363636363635,0.6922457889130098,0.801590480583834
apache2,race_cat,Other,age_group,50-59,Other x 50-59,0.8621306520264018,0.417343464382807,0.052415573960245494,1.090494749596945,-0.005741408207470461,1205,0.07219917012448132,0.8222396456336698,0.8992864212765853
apache2,race_cat,Other,age_group,40-49,Other x 40-49,0.8957988504017576,0.4894281816952899,0.043268098512030846,0.9492675958843122,-0.0013838095537031941,754,0.0623342175066313,0.8555839508003283,0.9353626501703424
apache2,race_cat,Other,age_group,30-39,Other x 30-39,0.8983835736129313,0.49148226282838375,0.025441175601966157,1.0014840253181636,-0.008584143313947898,566,0.037102473498233215,0.7967683517820379,0.966780857178648
apache2,race_cat,Hispanic,age_group,60-69,Hispanic x 60-69,0.8081606494338817,0.3463466224938895,0.07134633918584075,0.9575238982699533,0.00839885488829406,666,0.09309309309309309,0.7366107653685833,0.8633679788163007
apache2,race_cat,Hispanic,age_group,70-79,Hispanic x 70-79,0.8127930848190168,0.4267601827277204,0.07839324468885184,1.034640825253446,-0.009175871282391682,692,0.10838150289017341,0.7588844244060237,0.8683306052793388
apache2,race_cat,Hispanic,age_group,18-29,Hispanic x 18-29,0.8608193277310925,0.23056175245454183,0.029121255949993156,0.8104664036489153,-0.004375374853895234,246,0.032520325203252036,0.7067205183319913,0.96458465664132
apache2,race_cat,Hispanic,age_group,80+,Hispanic x 80+,0.8384585763010232,0.6036463967438215,0.11009645054308362,1.7464312741607695,-0.0068924721534075195,718,0.16991643454038996,0.7934258521704602,0.8817096102221319
apache2,race_cat,Hispanic,age_group,50-59,Hispanic x 50-59,0.7615196078431373,0.22382333165608728,0.05759792542688987,0.7820378239896225,0.014813409699643926,601,0.06655574043261231,0.6821602676968636,0.8335684742547008
apache2,race_cat,Hispanic,age_group,40-49,Hispanic x 40-49,0.8331715838509317,0.33820620665927903,0.029442310044267256,1.0072044585876876,-0.003487834868300614,382,0.03664921465968586,0.6686273037947627,0.9451126126126126
apache2,race_cat,Hispanic,age_group,30-39,Hispanic x 30-39,0.8789115646258503,0.325355224710806,0.04620479941637185,1.4102410714294331,-0.004544056706597778,260,0.057692307692307696,0.7826105621301775,0.9526814616533864
apache2,race_cat,Black,age_group,60-69,Black x 60-69,0.7976572490168167,0.36262607666967417,0.06832296325970548,0.8503203533370787,0.005630336558114735,2144,0.08908582089552239,0.7618635347679121,0.8329432364360065
apache2,race_cat,Black,age_group,70-79,Black x 70-79,0.7914825518316139,0.43606967785267553,0.08298189765508446,0.9352474306624802,-0.000498324210991441,1407,0.11584932480454868,0.7544769361149298,0.8269419055919908
apache2,race_cat,Black,age_group,18-29,Black x 18-29,0.8714517876489707,0.2035387758785827,0.018498221666424244,0.6007097621055079,-0.005149844540113274,723,0.017980636237897647,0.7450425310374813,0.9628175158754894
apache2,race_cat,Black,age_group,80+,Black x 80+,0.774704,0.40488330326119953,0.1005759566996496,0.9963900571778572,0.005283699815614273,725,0.13793103448275862,0.7260433838175698,0.8199624722335647
apache2,race_cat,Black,age_group,50-59,Black x 50-59,0.8353926012574938,0.390170411202079,0.0501294778331908,0.9663303633215131,-0.007092538759046682,2094,0.06685768863419293,0.7957615861914769,0.8716135334001016
apache2,race_cat,Black,age_group,40-49,Black x 40-49,0.7962052199184039,0.25151122796076153,0.03804706736272373,0.8379046179252685,0.0010411420186397582,1292,0.04489164086687306,0.7180422903578284,0.8586727409223373
apache2,race_cat,Black,age_group,30-39,Black x 30-39,0.8385101381134292,0.3796395562215057,0.03531556524778122,0.9159394907245045,0.001578704551929884,871,0.04707233065442021,0.7699621760269809,0.9043676110045272
apache2,race_cat,Asian,age_group,60-69,Asian x 60-69,0.8364537444933922,0.3231231335624164,0.06532391603634867,0.9478315679128652,0.00510301809683672,247,0.08097165991902834,0.7666852736171481,0.9054724384131464
apache2,race_cat,Asian,age_group,70-79,Asian x 70-79,0.7725358851674642,0.32539696963554315,0.08395034065682531,0.9129029151225728,0.00836432747051205,234,0.10683760683760683,0.6635834751097862,0.866399875760273
apache2,race_cat,Asian,age_group,80+,Asian x 80+,0.7198303979125896,0.2885630760662109,0.10415823590499074,0.8498813561155537,0.030981557039546748,167,0.12574850299401197,0.5966079204305728,0.8381386554621848
apache2,race_cat,Asian,age_group,50-59,Asian x 50-59,0.8345660749506904,0.3805403429119732,0.05268511218160005,0.7543996743144736,0.010624084485956801,181,0.06629834254143646,0.7313705485913967,0.9288936013276783
apache2,race_cat,Asian,age_group,40-49,Asian x 40-49,0.9426100628930818,0.7087301587301588,0.031395138129949436,1.2436465608149536,-0.01376705198299516,112,0.05357142857142857,0.8502632153778943,1.0
apache2,race_cat,White,diag_type,Cardiac,White x Cardiac,0.809604814720452,0.33545127677375874,0.05731495628979467,0.8122171407042899,-0.0021133539480670954,15493,0.07222616665590913,0.7962714239705249,0.8219225942123178
apache2,race_cat,White,diag_type,Medical,White x Medical,0.8283039898367925,0.38328424425971047,0.06641448898394026,1.1215384877422578,-0.001941837517890982,47695,0.08914980605933535,0.8219523272083608,0.8344444182518307
apache2,race_cat,White,diag_type,Surgical,White x Surgical,0.8045765871544515,0.30609504747237465,0.056359398556222934,0.8634572937555945,0.0016451409611180495,3866,0.06983962752198655,0.777965843584351,0.8303331058254249
apache2,race_cat,Other,diag_type,Cardiac,Other x Cardiac,0.8285608752242586,0.41487967202595705,0.0480234979202224,0.8276658027344341,-0.008750003704494747,979,0.06332992849846783,0.7728984946774047,0.8803862038285877
apache2,race_cat,Other,diag_type,Medical,Other x Medical,0.8445964832233248,0.39122807286161015,0.06001120899464622,1.0081661875294152,-0.0004540767392362949,5115,0.08093841642228738,0.827335457020991,0.862217349150262
apache2,race_cat,Other,diag_type,Surgical,Other x Surgical,0.8488197424892704,0.3708536995865016,0.0607667912380288,1.0467154410742507,-0.009022098625000419,253,0.07905138339920949,0.7442582742316786,0.9393092778232406
apache2,race_cat,Hispanic,diag_type,Cardiac,Hispanic x Cardiac,0.8526312414500683,0.4630267399248297,0.05579763826076181,1.2077349131761068,-0.019082554398573454,795,0.08050314465408805,0.7933320378467145,0.8996446872601741
apache2,race_cat,Hispanic,diag_type,Medical,Hispanic x Medical,0.8314996810586351,0.392248377659862,0.07198389543032159,1.117717671377163,0.010245578881467182,2695,0.09758812615955473,0.8018186028144808,0.8568866350619511
apache2,race_cat,Black,diag_type,Cardiac,Black x Cardiac,0.8252969317707144,0.42452323122470853,0.058287291053393725,0.8625201600517217,-0.003006656924281953,2284,0.07924693520140105,0.7914597419887978,0.8563358176204762
apache2,race_cat,Black,diag_type,Medical,Black x Medical,0.8313935426526227,0.3679763334113757,0.058142171083929224,0.9687767459342413,-0.0008970366487779519,6263,0.07680025546862526,0.8136911467442249,0.8502801572865815
apache2,race_cat,Black,diag_type,Surgical,Black x Surgical,0.8012132604237868,0.29735894502383076,0.052393442571426044,0.7750906813104089,-0.003248263585553607,709,0.06205923836389281,0.7162938567057485,0.8675220379054459
apache2,race_cat,Asian,diag_type,Cardiac,Asian x Cardiac,0.7675296655879179,0.11838870934309917,0.04883401367731793,0.2495324628453534,0.016618328260616714,215,0.04186046511627907,0.6588859339583764,0.8870125314632984
apache2,race_cat,Asian,diag_type,Medical,Asian x Medical,0.8409019042934439,0.3727567627226048,0.06960502021630148,1.1032653817704294,0.00418688753628875,825,0.09212121212121212,0.7992273834787909,0.8809271591839569
apache2,sex,Male,age_group,60-69,Male x 60-69,0.815109401951321,0.3401128954245894,0.06301063191196621,0.914196027611308,0.0008303961585124364,11535,0.0811443433029909,0.7999956596010867,0.8276511286410507
apache2,sex,Male,age_group,70-79,Male x 70-79,0.7980366677569608,0.3914242634957756,0.07601221652875596,0.9782545816106143,-9.9306590849918e-05,10530,0.102659069325736,0.784584779173252,0.8121751687545111
apache2,sex,Male,age_group,18-29,Male x 18-29,0.9073301565257952,0.39076004690771377,0.026241095087916413,0.9163402597019293,-0.012388440762813369,2356,0.03522920203735144,0.8646967187354009,0.9429079103397005
apache2,sex,Male,age_group,80+,Male x 80+,0.7486046112033876,0.37087655247643725,0.10336615448216062,1.073142900788674,0.02310675151703037,6771,0.13675971053020233,0.7304104216180776,0.7672213789567245
apache2,sex,Male,age_group,50-59,Male x 50-59,0.8326098324136346,0.3325707314453981,0.04658260151735125,0.8858267131106043,-0.0010466432774681317,9177,0.05938759943336602,0.8152067466520053,0.8494752170694818
apache2,sex,Male,age_group,40-49,Male x 40-49,0.8826981218506642,0.32752905616698735,0.0344275119883792,0.8586563731061858,-0.004352802200092612,4566,0.043802014892685065,0.8537836170902278,0.9072855350630147
apache2,sex,Male,age_group,30-39,Male x 30-39,0.8588313675946965,0.4043789075768761,0.03345607359790319,1.061242374985468,-0.005600868502794579,2710,0.04538745387453875,0.8145727703779003,0.897652372916547
apache2,sex,Female,age_group,60-69,Female x 60-69,0.8082274455244922,0.37328253436022524,0.06598921078031313,0.974404925681016,-0.0005752352748694262,8517,0.08723729012563108,0.7902525629463502,0.825697857534072
apache2,sex,Female,age_group,70-79,Female x 70-79,0.7963597392821822,0.383168143101613,0.07717873898335889,0.9911190177457322,-0.001447157517774758,8932,0.1035602328705777,0.7789604265313405,0.8130800557910962
apache2,sex,Female,age_group,18-29,Female x 18-29,0.9181520254893035,0.348838643275278,0.017703158913742773,0.8019256504880464,-0.009011940581338397,2247,0.022251891410769914,0.8759901061973502,0.9534570915435024
apache2,sex,Female,age_group,80+,Female x 80+,0.7844657209951192,0.40506290687689395,0.09568882373291582,1.2278282034102597,0.004572627077435942,7267,0.1301775147928994,0.7683392247373506,0.800323099292853
apache2,sex,Female,age_group,50-59,Female x 50-59,0.8431335772840814,0.3757545281283669,0.04992464188729246,0.9915559717412529,-0.0042202269175923846,6740,0.06617210682492582,0.8232149873567491,0.8617716255439133
apache2,sex,Female,age_group,40-49,Female x 40-49,0.8354782100029248,0.3435400652047341,0.03787400267464163,0.949955978562715,-0.003301258631050387,3593,0.04842749791260785,0.7996105011065727,0.8667772391070656
apache2,sex,Female,age_group,30-39,Female x 30-39,0.8817191936967564,0.33470022041576897,0.029321077770924315,0.991244916778832,-0.005542638307644954,2361,0.03727234222786955,0.8444040765665284,0.9134530793849944
apache2,sex,Male,diag_type,Cardiac,Male x Cardiac,0.8194545764896031,0.35194164901504166,0.05383885941768727,0.7929185240533013,-0.004338834168731501,11838,0.06833924649434026,0.8021394302738241,0.8353747643226014
apache2,sex,Male,diag_type,Medical,Male x Medical,0.8279239841480772,0.3732200781417293,0.06591380646778024,1.068272767597867,0.001998000598975508,32972,0.08783209996360548,0.820511722454402,0.8352803224041868
apache2,sex,Male,diag_type,Surgical,Male x Surgical,0.8090029074533988,0.29749182609931113,0.054197036984101936,0.8678000858751859,-0.001970877940758481,2835,0.06666666666666667,0.7793550070192331,0.8389626304510339
apache2,sex,Female,diag_type,Cardiac,Female x Cardiac,0.8072052802080156,0.35415636383990406,0.06126375245185669,0.8594952967387889,0.0010604093810596127,7927,0.07897060678693074,0.7919178213535253,0.824263495897423
apache2,sex,Female,diag_type,Medical,Female x Medical,0.832998445567265,0.3917555128477417,0.06470706614315785,1.1103591175830423,-0.0036580319584222226,29609,0.08743962984227768,0.8246482200133876,0.8414619277232058
apache2,sex,Female,diag_type,Surgical,Female x Surgical,0.7959772724324465,0.30964333638473707,0.05977908552118326,0.8409348552883245,0.004058230996763237,2121,0.07402168788307402,0.7545235791025272,0.8336648924192979
apache2,age_group,60-69,diag_type,Cardiac,60-69 x Cardiac,0.8095337852628123,0.34016107755721986,0.05755541420577342,0.7482195830325016,-0.0003581108414482115,5135,0.07166504381694255,0.7835240684003113,0.8318860695521932
apache2,age_group,60-69,diag_type,Medical,60-69 x Medical,0.8153400981810708,0.3724270616164988,0.06740702215957631,1.0442076175117556,-2.4718368750953346e-05,13744,0.08963911525029103,0.8033820516553825,0.82777137526281
apache2,age_group,60-69,diag_type,Surgical,60-69 x Surgical,0.8013445028116538,0.2636934693231312,0.05700646446086437,0.8310171956208408,-0.002519636790224475,1173,0.06734867860187553,0.7480619134480468,0.8432384814751058
apache2,age_group,70-79,diag_type,Cardiac,70-79 x Cardiac,0.7737248840803709,0.37067758993475286,0.06822117829443174,0.8195240357360477,-0.004850388792956101,4964,0.08763094278807414,0.7484475926863209,0.7973601620015042
apache2,age_group,70-79,diag_type,Medical,70-79 x Medical,0.807880102058421,0.4113288952665573,0.08125546971847118,1.0984686326350146,-0.0013468567610460808,13327,0.11210324904329556,0.7938623992426476,0.8205647069368456
apache2,age_group,70-79,diag_type,Surgical,70-79 x Surgical,0.7772460416296032,0.24138862756274723,0.0582146835049194,0.6686030418512057,-0.0025954033598892257,1172,0.06569965870307168,0.7216322146063059,0.8267552353468449
apache2,age_group,18-29,diag_type,Cardiac,18-29 x Cardiac,0.9042852322573389,0.30591194034236174,0.025905554044569488,0.8252282284080189,-0.009814798739210685,540,0.03148148148148148,0.8255184145334434,0.9628489572160261
apache2,age_group,18-29,diag_type,Medical,18-29 x Medical,0.9164370103534272,0.3874307778277208,0.021066514003713174,0.8719278585951336,-0.011285245561115972,3817,0.02803248624574273,0.8856025950092105,0.9456432969625751
apache2,age_group,18-29,diag_type,Surgical,18-29 x Surgical,0.8609948860994886,0.4576834022377148,0.029045415213074088,0.7601273138939145,-0.009860034964444396,248,0.036290322580645164,0.7110708940559771,0.9771890911627258
apache2,age_group,80+,diag_type,Cardiac,80+ x Cardiac,0.7689804930452877,0.35635394560227174,0.08167062108536388,0.9075748310148797,0.007612019445611254,3170,0.10694006309148266,0.7410662591107309,0.7990513196026983
apache2,age_group,80+,diag_type,Medical,80+ x Medical,0.7641179019271298,0.39806678382175636,0.10519631350357049,1.2238508097337597,0.01551392603457541,10116,0.14155792803479636,0.7490167195291171,0.7780947192968023
apache2,age_group,80+,diag_type,Surgical,80+ x Surgical,0.8048763984121255,0.4408574319231464,0.09700218233088023,1.2700585911714988,0.011307958531490192,754,0.13527851458885942,0.757389460554247,0.8495980907680231
apache2,age_group,50-59,diag_type,Cardiac,50-59 x Cardiac,0.8501053496521382,0.3809921411022265,0.03857380831740148,0.8084133032239276,-0.006754619806689829,3637,0.04976629089909266,0.8230520636865979,0.8800475437303359
apache2,age_group,50-59,diag_type,Medical,50-59 x Medical,0.8378364245693067,0.3535717979766127,0.05171863433605167,0.9857352697605559,-0.0014617705459660235,11339,0.0675544580650851,0.8229293265911157,0.8524487907427725
apache2,age_group,50-59,diag_type,Surgical,50-59 x Surgical,0.7777384085847338,0.27173911655222505,0.03954373309978314,0.7929489894495211,-0.005050208777477139,942,0.04670912951167728,0.6947058286190103,0.8602175962106214
apache2,age_group,40-49,diag_type,Cardiac,40-49 x Cardiac,0.8653803869832895,0.2959578285900622,0.031885361480566775,0.6648167032648314,-0.00016676672728738184,1576,0.03807106598984772,0.8133880024489848,0.9081686461323955
apache2,age_group,40-49,diag_type,Medical,40-49 x Medical,0.8713906363700381,0.360242184280976,0.0359536436322668,0.971415107005598,-0.005723246437529465,6166,0.04703211157963023,0.8497270396636589,0.8957369426690568
apache2,age_group,40-49,diag_type,Surgical,40-49 x Surgical,0.7279535864978903,0.21828580867723757,0.05092102230153125,0.7508037239807582,0.020346399895103007,419,0.057279236276849645,0.602383163504991,0.8355907945958323
apache2,age_group,30-39,diag_type,Cardiac,30-39 x Cardiac,0.8844045939955673,0.42324197228983895,0.034080794108773765,0.8995092876592975,0.0010096169432326982,744,0.04704301075268817,0.8189715140348662,0.9354461917916534
apache2,age_group,30-39,diag_type,Medical,30-39 x Medical,0.861683948440774,0.34961456586778056,0.031371996383897836,1.0214202239284356,-0.0051707469255865696,4084,0.04040156709108717,0.8300814768906111,0.8945828378388674
apache2,age_group,30-39,diag_type,Surgical,30-39 x Surgical,0.913885692366705,0.7216450663846283,0.025866270102160707,1.1520652904497601,-0.016114809534614125,248,0.04435483870967742,0.8051865320635752,0.9998045267489711
news2,race_cat,White,sex,Male,White x Male,0.7932585077615164,0.27447092447936206,0.06635597388625059,0.9816588252224527,-0.0006041097666057149,36757,0.08224283809886553,0.7853220226238105,0.8016150707474056
news2,race_cat,White,sex,Female,White x Female,0.7856103332490397,0.2804393826373633,0.06943610941078826,0.9985748916533334,-3.134907979397694e-05,30296,0.08641404805914972,0.7767870005361848,0.7954890367829267
news2,race_cat,Other,sex,Male,Other x Male,0.8196897966258988,0.27825185649518264,0.061096309693384115,1.0196819816784426,0.0027098138403734567,3670,0.07602179836512261,0.7978155461769788,0.8426795792877534
news2,race_cat,Other,sex,Female,Other x Female,0.8122742795835411,0.3184096444837029,0.06315016378449126,1.1356650565723054,-0.004682643506496137,2667,0.08098987626546682,0.782937433595151,0.8411590040819147
news2,race_cat,Hispanic,sex,Male,Hispanic x Male,0.7949340347468136,0.3173518259579325,0.07251099431896214,1.1492469353434467,0.0040483178293470035,1927,0.09289050337311884,0.7594318848828092,0.8308979136736208
news2,race_cat,Hispanic,sex,Female,Hispanic x Female,0.8031326741700606,0.33314353021818377,0.07412213589321329,1.1861346274314486,0.003727604850151736,1638,0.09584859584859586,0.767523817476712,0.8366007321349748
news2,race_cat,Black,sex,Male,Black x Male,0.8221623208106772,0.2879633342369266,0.06020836519709954,1.0132517961007141,-0.0045346093143158045,4709,0.07581227436823104,0.799907561561202,0.8455016175429058
news2,race_cat,Black,sex,Female,Black x Female,0.797287838601916,0.2822455230966962,0.061781150459080725,0.9770521948076734,0.0027240058243129667,4545,0.07678767876787679,0.771153848384205,0.8197869385396098
news2,race_cat,Asian,sex,Male,Asian x Male,0.7818950298750679,0.2507647961266448,0.08075998220662585,0.7876365321137405,0.03788427648111503,582,0.09621993127147767,0.7255277999467943,0.8368170651778278
news2,race_cat,Asian,sex,Female,Asian x Female,0.8280271398747391,0.29613410195601436,0.05008797677038288,0.960119896927081,-0.009880044858960393,511,0.06262230919765166,0.7552654574120528,0.9016488948194723
news2,race_cat,White,age_group,60-69,White x 60-69,0.7950568906289662,0.28859230390066265,0.06549199360986002,0.9884541506917445,-0.0044375471245464565,15656,0.08194941236586613,0.782525735899542,0.8072453442547399
news2,race_cat,White,age_group,70-79,White x 70-79,0.7797146944978149,0.3136018055638399,0.08052709130688089,1.1422486788118602,0.0031870443121892605,15941,0.10281663634652782,0.7687865463921016,0.7916385944624055
news2,race_cat,White,age_group,18-29,White x 18-29,0.8677280211912944,0.20922632614585515,0.03117871091001696,0.5537260858097597,-0.010490503128457077,3006,0.031936127744510975,0.8331186729409252,0.9016102260557085
news2,race_cat,White,age_group,80+,White x 80+,0.759388092209864,0.33328991953629933,0.10205464957146601,1.2564211598250383,0.02068756235139127,11704,0.13080997949419002,0.7461365115502329,0.7736109330198515
news2,race_cat,White,age_group,50-59,White x 50-59,0.8104796111602072,0.22875750797163774,0.05155183199422302,0.7638400104316132,-0.0046695046394061995,11837,0.06015037593984962,0.7946668243451132,0.8253888913747902
news2,race_cat,White,age_group,40-49,White x 40-49,0.8294761323776118,0.23044738835201728,0.039274428712559345,0.7252959792600226,-0.014046710932315465,5621,0.04429816758583882,0.8041803778865724,0.8541547354668348
news2,race_cat,White,age_group,30-39,White x 30-39,0.8611535467901706,0.24868420061632085,0.03481520101505731,0.7816524044788745,-0.020351231865762903,3289,0.03982973548190939,0.829544119708294,0.8924305141443565
news2,race_cat,Other,age_group,60-69,Other x 60-69,0.8278441912708601,0.3132195841574002,0.07223657625633982,1.2809648349825808,-0.00047096132014989855,1339,0.09185959671396565,0.7886529768233248,0.8586181058388149
news2,race_cat,Other,age_group,70-79,Other x 70-79,0.821091811414392,0.3153005921702075,0.06871501874845663,1.201455518489842,0.004180651634648452,1189,0.08746846089150546,0.7864120917318745,0.8568716770172191
news2,race_cat,Other,age_group,18-29,Other x 18-29,0.9135623869801085,0.333363099637102,0.023478448498687698,0.6205819235531577,-0.020209452549263776,568,0.02640845070422535,0.8407462121212121,0.9752496284849226
news2,race_cat,Other,age_group,80+,Other x 80+,0.733652312599681,0.3357964105895831,0.10910985542004238,1.3128872909998095,0.037515507219705965,726,0.13636363636363635,0.6749126586231585,0.7857028443670036
news2,race_cat,Other,age_group,50-59,Other x 50-59,0.829154072337713,0.3006298899325296,0.0567695208545115,1.0258913851044784,-0.006326567933661598,1205,0.07219917012448132,0.7835269645935639,0.8700006368719927
news2,race_cat,Other,age_group,40-49,Other x 40-49,0.857338469409251,0.30894476268546933,0.049039044081094676,0.9461999753493429,-0.004680000233328388,754,0.0623342175066313,0.8167391345578493,0.9014236616022986
news2,race_cat,Other,age_group,30-39,Other x 30-39,0.8727391874180865,0.3630915059440547,0.03004262973627143,0.8313230951826927,-0.0233229472420749,566,0.037102473498233215,0.7915162009899414,0.9463403308647873
news2,race_cat,Hispanic,age_group,60-69,Hispanic x 60-69,0.7733123264259774,0.27975709824557293,0.0751109836127173,1.038876141061161,0.012927104116241664,666,0.09309309309309309,0.7036923093010308,0.8323959769757074
news2,race_cat,Hispanic,age_group,70-79,Hispanic x 70-79,0.8018800648298217,0.3440243204666737,0.08396135909270372,1.309698154383874,0.006055335798672137,692,0.10838150289017341,0.7486429722707381,0.8579227741585234
news2,race_cat,Hispanic,age_group,18-29,Hispanic x 18-29,0.8161764705882353,0.1849608418991679,0.03246069419112001,0.4792777157906793,-0.003429832587459547,246,0.032520325203252036,0.5702255681522249,0.9473683841938476
news2,race_cat,Hispanic,age_group,80+,Hispanic x 80+,0.7951851138739134,0.5369622587020632,0.12024469306567016,1.7853232537810362,0.016186261011364583,718,0.16991643454038996,0.7503087131172531,0.8394313805587253
news2,race_cat,Hispanic,age_group,50-59,Hispanic x 50-59,0.7711898395721926,0.23094983253040488,0.05697345519991928,0.8067565926710175,0.013984196655627446,601,0.06655574043261231,0.6954443015260818,0.8423305412254654
news2,race_cat,Hispanic,age_group,40-49,Hispanic x 40-49,0.8310364906832298,0.20000371495343963,0.032630848768383285,0.7967321667023737,-0.014549875213186597,382,0.03664921465968586,0.6829820806892297,0.9386934073796384
